"model_name","parent_class_id","parent_id","parent_name","collection_id","collection_name","category_id","category_name","category_rank","child_id","child_name","property_id","property_name","band_id","timeslice_name","sample_name","_date","period_id","value","unit_id","unit_name","interval_id","phase_id","phase_name","period_value"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","122","118_rtpv_2","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","4.44701520727","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","122","118_rtpv_2","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","4.44701520727","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","122","118_rtpv_2","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","9.7","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","122","118_rtpv_2","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.349","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.3355","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","13.0453535508197","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","4.3767161163","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","4.3767161163","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","9.4","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","123","118_rtpv_3","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.3485","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.3179","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","12.7808964597358","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","4.06304698455","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","4.06304698455","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","9.1","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","124","118_rtpv_4","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.331","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.336","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","13.1094420625595","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","4.40477253302","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","4.40477253302","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","9.1","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","125","118_rtpv_5","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.349","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.3224","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","12.7301262330645","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","4.10419269754","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","4.10419269754","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","9.7","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","126","118_rtpv_6","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.3352","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.2648","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","10.6803962785498","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","2.82816893456","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","2.82816893456","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","11.8","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","127","118_rtpv_7","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.2812","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.2384","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","10.9516616635067","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","2.61087614058","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","2.61087614058","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","11.2","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","128","118_rtpv_8","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.2547","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.2542","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","11.4143879805271","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","2.90153742465","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","2.90153742465","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","10.3","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","129","118_rtpv_9","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.2687","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.4371","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","12.3013833002288","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","5.37693464053","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","5.37693464053","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","13.2","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","130","213_rtpv","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","0.4441","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","1.6381","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","87","Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","88","Start & Shutdown Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","91","Emissions Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","93","Total Generation Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","104","SRMC","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","117","Price Received","1","All Periods",,"31/12/2024 6:30:00 PM","1","8.3151413105366","33","$/MWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","129","Pool Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","13.62103298079","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","133","Net Revenue","1","All Periods",,"31/12/2024 6:30:00 PM","1","13.62103298079","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","176","Installed Capacity","1","All Periods",,"31/12/2024 6:30:00 PM","1","100.9","1","MW","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","131","308_rtpv","191","Available Energy","1","All Periods",,"31/12/2024 6:30:00 PM","1","1.9515","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","132","313_rtpv","1","Generation","1","All Periods",,"31/12/2024 6:30:00 PM","1","1.7482","2","GWh","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","132","313_rtpv","77","Fuel Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","132","313_rtpv","78","Fuel Transport Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
"Q2 Week1 DA","1","1","System","1","Generator","76","RTPV","9","132","313_rtpv","81","VO&M Cost","1","All Periods",,"31/12/2024 6:30:00 PM","1","0","34","$000","1","4","ST Schedule","1"
